study_name,job_hash,dataset,model,training_variant,evaluation_variant,evaluation_tier,seed,epochs,scenario,attack,dimension,scope,samples,members,nonmembers,suppressed,threshold,threshold_source,auc_roc,auc_ci_low,auc_ci_high,auc_pr,tpr_at_0_1_fpr,tpr_at_1_fpr,tpr_at_5_fpr,fpr_at_90_tpr,fpr_at_95_tpr,fpr_at_99_tpr,accuracy,balanced_accuracy,majority_class_accuracy,precision,recall,f1,mcc,attack_advantage,brier,ece,mean_loss,perplexity,pld_auc_roc,macro_auc_roc,worst_group_auc_roc,max_pairwise_gap,disparity_ratio
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender,G1,200,100,100,False,-8.37316176,calibration,0.53195,0.465234,0.601436,0.517701,0.0,0.0,0.03,0.83,0.87,0.91,0.505,0.505,0.5,0.504587,0.55,0.526316,0.010041,0.0639,0.318191,0.281256,3.515584,38.823141,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,language,ar,100,50,50,False,-8.34007353,calibration,0.5284,0.441026,0.649356,0.521636,0.0,0.0,0.08,0.74,0.8,1.0,0.55,0.55,0.5,0.532468,0.82,0.645669,0.118812,0.0568,0.320673,0.272525,3.324728,39.078709,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,language,en,100,50,50,False,-9.26041667,calibration,0.4816,0.380736,0.590236,0.479631,0.02,0.02,0.02,0.78,0.84,0.96,0.56,0.56,0.5,0.535714,0.9,0.671642,0.163663,-0.0368,0.34431,0.302222,3.706476,44.610323,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,language,es,100,50,50,False,-7.96446078,calibration,0.54,0.434372,0.642022,0.604195,0.1,0.1,0.14,0.98,0.98,1.0,0.56,0.56,0.5,0.607143,0.34,0.435897,0.133631,0.08,0.314815,0.232525,3.478288,35.415147,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,language,pt,100,50,50,False,-8.36764706,calibration,0.5142,0.395856,0.658103,0.512209,0.0,0.0,0.0,0.86,0.94,0.94,0.47,0.47,0.5,0.471698,0.5,0.485437,-0.060108,0.0284,0.327946,0.292525,3.458712,36.299494,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,argentina,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,australia,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,brazil,56,29,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,canada,20,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,chile,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,colombia,10,8,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,egypt,26,11,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,great britain,23,8,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,gulf,28,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,ireland,17,13,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,levantine,25,12,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,maghrebi,21,13,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,mexico,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,new zealand,15,10,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,peru,14,9,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,portugal,44,21,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,spain,21,7,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,united states,9,3,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,venezuela,7,4,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_language,G0|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_language,G0|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_language,G0|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_language,G0|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_language,G1|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_language,G1|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_language,G1|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_language,G1|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,language_summary,summary:language,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.51605,0.4816,0.0584,0.891852
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_gap,gap:G0-G1,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.04205,0.510925,0.4899,0.04205,0.920951
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,all,all,400,200,200,False,0.05893141,calibration,0.52415,0.463516,0.575723,0.526943,0.01,0.02,0.055,0.885,0.925,0.975,0.5225,0.5225,0.5,0.523316,0.505,0.513995,0.045028,0.0483,0.321646,0.225627,3.492051,38.850918,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender,G0,200,100,100,False,0.05713691,calibration,0.5287,0.43771,0.596917,0.549931,0.03,0.03,0.1,0.87,0.92,0.96,0.495,0.495,0.5,0.49505,0.5,0.497512,-0.010001,0.0574,0.319749,0.251256,3.468518,38.878695,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender,G1,200,100,100,False,-0.00148896,calibration,0.5158,0.435464,0.583157,0.507697,0.0,0.0,0.03,0.89,0.93,0.99,0.5,0.5,0.5,0.5,0.91,0.64539,0.0,0.0316,0.326231,0.241156,3.515584,38.823141,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,language,ar,100,50,50,False,-0.0245242,calibration,0.4652,0.339461,0.554553,0.512344,0.02,0.02,0.1,0.88,0.96,0.98,0.51,0.51,0.5,0.505618,0.9,0.647482,0.03196,-0.0696,0.352593,0.292121,3.324728,39.078709,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,language,en,100,50,50,False,0.06238696,calibration,0.5256,0.42537,0.640097,0.546451,0.04,0.04,0.04,0.88,0.9,0.96,0.51,0.51,0.5,0.511111,0.46,0.484211,0.020101,0.0512,0.322088,0.262222,3.706476,44.610323,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,language,es,100,50,50,False,0.15032943,calibration,0.6276,0.543888,0.735786,0.597661,0.02,0.02,0.04,0.9,0.9,0.94,0.5,0.5,0.5,0.5,0.02,0.038462,0.0,0.2552,0.270572,0.201818,3.478288,35.415147,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,language,pt,100,50,50,False,0.05756208,calibration,0.4784,0.348214,0.574519,0.504745,0.02,0.02,0.04,0.86,0.96,0.96,0.49,0.49,0.5,0.491228,0.56,0.523364,-0.020199,-0.0432,0.345926,0.292525,3.458712,36.299494,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,argentina,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,australia,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,brazil,56,29,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,canada,20,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,chile,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,colombia,10,8,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,egypt,26,11,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,great britain,23,8,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,gulf,28,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,ireland,17,13,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,levantine,25,12,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,maghrebi,21,13,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,mexico,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,new zealand,15,10,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,peru,14,9,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,portugal,44,21,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,spain,21,7,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,united states,9,3,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,venezuela,7,4,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_language,G0|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_language,G0|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_language,G0|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_language,G0|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_language,G1|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_language,G1|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_language,G1|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_language,G1|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,language_summary,summary:language,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5242,0.4652,0.1624,0.741236
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_gap,gap:G0-G1,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0129,0.52225,0.5158,0.0129,0.975601
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,all,all,400,200,200,False,-0.00690306,calibration,0.533275,0.477562,0.590566,0.526288,0.0,0.015,0.05,0.895,0.93,0.965,0.5225,0.5225,0.5,0.531469,0.38,0.443149,0.046947,0.06655,0.317072,0.235627,3.492051,38.850918,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender,G0,200,100,100,False,-0.00652067,calibration,0.547,0.445421,0.642931,0.538075,0.02,0.02,0.08,0.89,0.89,0.97,0.52,0.52,0.5,0.545455,0.24,0.333333,0.04828,0.094,0.310553,0.221206,3.468518,38.878695,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender,G1,200,100,100,False,-0.00690246,calibration,0.5216,0.449798,0.597551,0.528711,0.0,0.0,0.03,0.91,0.95,0.99,0.54,0.54,0.5,0.55,0.44,0.488889,0.08165,0.0432,0.323317,0.241256,3.515584,38.823141,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,language,ar,100,50,50,False,-0.00754354,calibration,0.5716,0.456863,0.697368,0.54458,0.0,0.0,0.06,0.8,0.88,0.94,0.56,0.56,0.5,0.55,0.66,0.6,0.122474,0.1432,0.298855,0.262222,3.324728,39.078709,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,language,en,100,50,50,False,-0.00628914,calibration,0.546,0.394122,0.635454,0.536788,0.0,0.0,0.02,0.8,0.96,0.98,0.48,0.48,0.5,0.416667,0.1,0.16129,-0.061546,0.092,0.311785,0.252525,3.706476,44.610323,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,language,es,100,50,50,False,-0.00680478,calibration,0.5436,0.420204,0.618615,0.583317,0.06,0.06,0.08,0.88,0.92,0.96,0.54,0.54,0.5,0.576923,0.3,0.394737,0.091192,0.0872,0.312997,0.242424,3.478288,35.415147,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,language,pt,100,50,50,False,-0.00714098,calibration,0.4616,0.350988,0.563796,0.483845,0.0,0.0,0.02,0.92,0.96,0.98,0.46,0.46,0.5,0.444444,0.32,0.372093,-0.083333,-0.0768,0.354411,0.312323,3.458712,36.299494,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,argentina,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,australia,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,brazil,56,29,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,canada,20,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,chile,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,colombia,10,8,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,egypt,26,11,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,great britain,23,8,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,gulf,28,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,ireland,17,13,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,levantine,25,12,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,maghrebi,21,13,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,mexico,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,new zealand,15,10,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,peru,14,9,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,portugal,44,21,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,spain,21,7,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,united states,9,3,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,venezuela,7,4,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_language,G0|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_language,G0|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_language,G0|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_language,G0|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_language,G1|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_language,G1|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_language,G1|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,7b0b8c42d463ac6d,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_language,G1|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
